review_id,domain,opportunity_id,opportunity_title,grant_description,raw_arxiv_id,raw_paper_title,arxiv_abstract,raw_similarity,raw_lag_days,lang_arxiv_id,lang_paper_title,lang_similarity,lang_lag_days,tw36_arxiv_id,tw36_paper_title,tw36_similarity,tw36_lag_days,dup_arxiv_id,dup_paper_title,dup_similarity,dup_lag_days,keep_for_eval_bool,overall_label,error_type,review_notes
CS_18,cs,349929,WINDOWS ON THE UNIVERSE: THE ERA OF MULTI-MESSENGER ASTROPHYSICS,"The Universe is the ultimate laboratory, and we can now probe it as never before through several powerful and diverse windows – electromagnetic waves, high-energy particles, and gravitational waves. Each of these windows provides a different view. Together they reveal a detailed picture of the Universe that will allow us to study matter, energy, and the cosmos in fundamentally new ways. The “Windows on the Universe” Multi-Messenger Astrophysics (WoU-MMA) program identifies three categories of messengers - electromagnetic waves, high-energy particles including neutrinos and cosmic rays, and gravitational waves. The goals of WoU-MMA are to build the capabilities and accelerate the synergy between observations and theory to realize integrated, multi-messenger astrophysical explorations of the Universe. The WoU-MMA program welcomes proposals in any area of research supported through the participating divisions that address at least one of the following criteria: Coordination: Activities to coordinate observations involving more than one messenger. Observations: Observations of astrophysical objects or phenomena that are potentially sources of more than one messenger. Interpretation: Theory, experiment, simulations and other activities to understand or interpret observations of astrophysical objects that are sources of more than onemessenger. Competitive proposals will accelerate the progress in multi-messenger astrophysics and advance the community activities that have been developed during the initial five-year period of the WoU-MMA program. These build on observational and analysis capabilities at the intersection of the explorations enabled by each of the three windows. Efforts to integrate research communities to develop full interoperability between the three windows, and to develop a skilled new workforce in this field, are also encouraged. Proposals should be submitted to the relevant programs listed below (see Related Programs). The WoU-MMA program is not intended to replace existing programs that make awards that involve experimental or theoretical efforts related to each of the three messengers. Rather, the WoU-MMA program is meant to fund awards that have significant components of multi-messenger astrophysics. Priority will be given to proposals for dedicated efforts that significantly advance the WoU-MMA goals. A proposal that is requesting consideration within the context of WoU-MMA should begin the title with the identifying acronym ""WoU-MMA:"". PIs should ask for consideration and review as a WoU-MMA proposal only if the proposal addresses at least one of the criteria listed above. Proposals marked for consideration by the WoU-MMA program that do not address at least one of these criteria will be reviewed solely within the participating program(s) to which they were submitted. Supplement requests to existing awards within a program that address one of the above criteria will also be considered.",1911.11779,Enabling real-time multi-messenger astrophysics discoveries with deep learning,"Multi-messenger astrophysics is a fast-growing, interdisciplinary field that combines data, which vary in volume and speed of data processing, from many different instruments that probe the Universe using different cosmic messengers: electromagnetic waves, cosmic rays, gravitational waves and neutrinos. In this Expert Recommendation, we review the key challenges of real-time observations of gravitational wave sources and their electromagnetic and astroparticle counterparts, and make a number of recommendations to maximize their potential for scientific discovery. These recommendations refer to the design of scalable and computationally efficient machine learning algorithms; the cyber-infrastructure to numerically simulate astrophysical sources, and to process and interpret multi-messenger astrophysics data; the management of gravitational wave detections to trigger real-time alerts for electromagnetic and astroparticle follow-ups; a vision to harness future developments of machine learning and cyber-infrastructure resources to cope with the big-data requirements; and the need to build a community of experts to realize the goals of multi-messenger astrophysics.",0.379742,1362,1911.11779,Enabling real-time multi-messenger astrophysics discoveries with deep learning,0.379748,1362,2105.06479,Advances in Machine and Deep Learning for Modeling and Real-time Detection of Multi-Messenger Sources,0.235096,828,1911.11779,Enabling real-time multi-messenger astrophysics discoveries with deep learning,0.379742,1362,True,Strong Relavance,temporal_mismatch,"Multi-messenger astrophysics is shared almost word-for-word, and the deep-learning angle is a plausible enabling technology. Timing is inverted, though, so it is a strong semantic match with weak inspiration direction."
CS_19,cs,339438,Randomized Algorithms for Combinatorial Scientific Computing,"The DOE SC program in Advanced Scientific Computing Research (ASCR) hereby announces its interest in basic research in the design, development, analysis, and scalability of randomized algorithms for the challenging discrete and combinatorial problems that arise in the Department’s energy, environmental, and national security mission areas.",2104.11079,Randomized Algorithms for Scientific Computing (RASC),"Randomized algorithms have propelled advances in artificial intelligence and represent a foundational research area in advancing AI for Science. Future advancements in DOE Office of Science priority areas such as climate science, astrophysics, fusion, advanced materials, combustion, and quantum computing all require randomized algorithms for surmounting challenges of complexity, robustness, and scalability. This report summarizes the outcomes of that workshop, ""Randomized Algorithms for Scientific Computing (RASC),"" held virtually across four days in December 2020 and January 2021.",0.374122,360,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.374114,360,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.374122,360,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.374122,360,True,Strong Relavance,temporal_mismatch,"Another very close randomized-algorithms pairing. The paper predates the grant, so the temporal arrow is awkward, but semantically this is still a strong hit."
CS_20,cs,46296,"Algebra, Number Theory, and Combinatorics","Supports research in algebra, including algebraic structures, general algebra, and linear algebra; number theory, including algebraic, analytic number theory, arithmetic geometry, quadratic forms, and automorphic forms; combinatorics, including graph theory; and algebraic geometry.",2303.09603,Rigorous Analytic Combinatorics in Several Variables in SageMath,"We introduce the new sage_acsv package for the SageMath computer algebra system, allowing users to rigorously compute asymptotics for a large variety of multivariate sequences with rational generating functions. Using Sage's support for exact computations over the algebraic number field, this package provides the first rigorous implementation of algorithms from the theory of analytic combinatorics in several variables.",0.372349,-5105,2303.09603,Rigorous Analytic Combinatorics in Several Variables in SageMath,0.372352,-5105,0811.1254,Coding Theory and Algebraic Combinatorics,0.247923,136,2303.09603,Rigorous Analytic Combinatorics in Several Variables in SageMath,0.372349,-5105,True,Strong Relavance,none,"This is a good mathematics match: the grant covers algebra, number theory, and combinatorics, and the paper is rigorous analytic combinatorics implemented in SageMath. Niche, but genuinely aligned."
ENV_ENERGY_01,env_energy,332386,EXPRESS: Randomized Algorithms for Extreme-Scale Science,The DOE SC program in Advanced Scientific Computing Research (ASCR) hereby announces its interest in research applications to explore potentially high-impact approaches in the development and use of randomized algorithms for scientific computing and extreme-scale science,2104.11079,Randomized Algorithms for Scientific Computing (RASC),"Randomized algorithms have propelled advances in artificial intelligence and represent a foundational research area in advancing AI for Science. Future advancements in DOE Office of Science priority areas such as climate science, astrophysics, fusion, advanced materials, combustion, and quantum computing all require randomized algorithms for surmounting challenges of complexity, robustness, and scalability. This report summarizes the outcomes of that workshop, ""Randomized Algorithms for Scientific Computing (RASC),"" held virtually across four days in December 2020 and January 2021.",0.43913,-24,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.43913,-24,1904.03085,RADICAL-Cybertools: Middleware Building Blocks for Scalable Science,0.190715,721,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.43913,-24,False,Strong Relavance,duplicate_candidate,"Excellent content fit on randomized algorithms for science, but this row duplicates the same paper already matched elsewhere under the same scientific theme."
ENV_ENERGY_02,env_energy,233281,FY 2013 Methane Hydrates,"The objective of this Funding Opportunity Announcement is to fund research that advances the current state of knowledge or technology with respect to methane hydrate science focusing on characterization of gas hydrate deposits, response of methane hydrate systems to natural environmental change, and response of gas hydrate reservoirs to induced environmental change to determine the potential of methane hydrates as a potential energy resource and their role in the natural environment.",2301.01756,Dynamic Viscosity of Methane and Carbon Dioxide Hydrate Systems from Pure Water at High-Pressure Driving Forces,"The viscosity of methane and carbon dioxide hydrate systems were measured using a high-pressure rheometer up to 30 MPag. Where hydrate formation was not detected, the effect of temperature on the viscosity was one order of magnitude higher than the pressure effect on viscosity in most of the experimental pressure range (-0.048 mPa s/C at 1 MPag and 0.009 mPa s/MPag at 2C). The pressure effect on the viscosity of carbon dioxide systems where no hydrate formation was observed was up to one order of magnitude higher than that of the methane systems, due to carbon dioxide's higher solubility in water. Novel rheological phases diagrams were developed to further characterize the gas hydrate systems. Several systems with high driving forces for hydrate formation (2.07 MPag to 4.1 MPag) did not form gas hydrates. System limitations to the formation of hydrates were categorized as kinetic, mass diffusion, and/or heat of crystallization effects.",0.429267,-3530,2301.01756,Dynamic Viscosity of Methane and Carbon Dioxide Hydrate Systems from Pure Water at High-Pressure Driving Forces,0.429263,-3530,1104.2876,Adsorption of CO$_2$ and CH$_4$ and their mixtures in gas hydrates,0.371478,753,2301.01756,Dynamic Viscosity of Methane and Carbon Dioxide Hydrate Systems from Pure Water at High-Pressure Driving Forces,0.429267,-3530,True,Strong Relavance,none,"Strong methane-hydrate overlap. The solicitation asks for advancing methane hydrate science, and the paper measures viscosity in methane and CO2 hydrate systems under high pressure."
ENV_ENERGY_03,env_energy,44089,Stem Cells and Cancer (R21),"Purpose. This funding opportunity announcement (FOA), issued by the National Cancer Institute (NCI), and the National Institute on Aging (NIA), encourages research in all aspects of tumor stem cell biology, including the molecular and biochemical regulation of embryonic and adult stem cell behavior relevant to tumor formation. Tumor stem cells are a rare population of cells that can recapitulate all the cell types represented in the original tumor. Tumor stem cells are capable of self-renewal and asymmetric cell division. These cells are putatively responsible for the transplantability and metastatic properties of tumors. This FOA intends to stimulate efforts on isolation and characterization of tumor stem cells from a large spectrum of tumors. Such studies are important in order to understand the progression of malignant diseases. They may also inspire the development of new therapeutic strategies based on specific targeting of tumor stem cells. In addition, more research is encouraged to understand the genetic and biochemical regulatory mechanisms that control the self-renewal phenotype, asymmetric cell division, and the stem cell microenvironment (or niche ). It is anticipated that the results of such research will ultimately improve the specificity and long-term effectiveness of cancer therapy.",1705.05025,Complexity in cancer stem cells and tumor evolution: towards precision medicine,"In this review, we discuss recent advances on the plasticity of cancer stem cells and highlight their relevance to understand the metastatic process and to guide therapeutic interventions. Recent results suggest that the strict hierarchical structure of cancer cell populations advocated by the cancer stem cell model must be reconsidered since the depletion of cancer stem cells leads the other tumor cells to switch back into the cancer stem cell phenotype. This plasticity has important implications for metastasis since migrating cells do not need to be cancer stem cells in order to seed a metastasis. We also discuss the important role of the immune system and the microenvironment in modulating phenotypic switching and suggest possible avenues to exploit our understanding of this process to develop an effective strategy for precision medicine.",0.427059,-3299,1705.05025,Complexity in cancer stem cells and tumor evolution: towards precision medicine,0.427055,-3299,q-bio/0612037,"Simulating Brain Tumor Heterogeneity with a Multiscale Agent-Based Model: Linking Molecular Signatures, Phenotypes and Expansion Rate",0.24364,501,1705.05025,Complexity in cancer stem cells and tumor evolution: towards precision medicine,0.427059,-3299,True,Strong Relavance,none,"Cancer stem cells are central to both texts. The grant invites stem-cell-and-cancer work, and the paper is a review on cancer stem cell complexity and tumor evolution."
ENV_ENERGY_04,env_energy,339438,Randomized Algorithms for Combinatorial Scientific Computing,"The DOE SC program in Advanced Scientific Computing Research (ASCR) hereby announces its interest in basic research in the design, development, analysis, and scalability of randomized algorithms for the challenging discrete and combinatorial problems that arise in the Department’s energy, environmental, and national security mission areas.",2104.11079,Randomized Algorithms for Scientific Computing (RASC),"Randomized algorithms have propelled advances in artificial intelligence and represent a foundational research area in advancing AI for Science. Future advancements in DOE Office of Science priority areas such as climate science, astrophysics, fusion, advanced materials, combustion, and quantum computing all require randomized algorithms for surmounting challenges of complexity, robustness, and scalability. This report summarizes the outcomes of that workshop, ""Randomized Algorithms for Scientific Computing (RASC),"" held virtually across four days in December 2020 and January 2021.",0.419355,360,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.419326,360,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.419355,360,2104.11079,Randomized Algorithms for Scientific Computing (RASC),0.419355,360,False,Strong Relavance,duplicate_candidate,"Semantically strong for randomized algorithms in scientific computing, but it is another repeat hit of the same RASC paper and also suffers from the paper-grant time order being reversed."
ENV_ENERGY_05,env_energy,55983,Harmful Algal Bloom Programs,"National Centers for Coastal Ocean Centers (NCCOS)/Center for Sponsored Coastal Ocean Research (CSCOR) is soliciting proposals for the Ecology and Oceanography of Harmful Algal Blooms Program, the Monitoring and Event Response for Harmful Algal Blooms Program and the Prevention, Control and Mitigation of Harmful Algal Blooms Program. Background information about the NCCOS/CSCOR efforts can be found at http://www.cop.noaa.gov. Proposals should be submitted through Grants.gov http://www.grants.gov/.",1903.05993,Cooperative decentralized circumnavigation with application to algal bloom tracking,Harmful algal blooms occur frequently and deteriorate water quality. A reliable method is proposed in this paper to track algal blooms using a set of autonomous surface robots. A satellite image indicates the existence and initial location of the algal bloom for the deployment of the robot system. The algal bloom area is approximated by a circle with time varying location and size. This circle is estimated and circumnavigated by the robots which are able to locally sense its boundary. A multi-agent control algorithm is proposed for the continuous monitoring of the dynamic evolution of the algal bloom. Such algorithm comprises of a decentralized least squares estimation of the target and a controller for circumnavigation. We prove the convergence of the robots to the circle and in equally spaced positions around it. Simulation results with data provided by the SINMOD ocean model are used to illustrate the theoretical results.,0.414051,-3159,1903.05993,Cooperative decentralized circumnavigation with application to algal bloom tracking,0.414038,-3159,0708.4198,Tracing the early development of harmful algal blooms with the aid of Lagrangian coherent structures,0.259486,1055,1903.05993,Cooperative decentralized circumnavigation with application to algal bloom tracking,0.414051,-3159,True,partial relavance,scope_mismatch,"Both revolve around harmful algal blooms. The grant is a bloom-program umbrella, while the paper contributes a robotics/control method for bloom tracking, so the connection is real but application-specific."
ENV_ENERGY_06,env_energy,336125,Staff Support for Regional State Engagement with the U.S. Department of Energy - Office of Integrated Waste Management on Radioactive Materials Transportation Planning,"The purpose of this Cooperative Agreement between the U.S. Department of Energy (DOE), Office of Nuclear Energy (NE), Office of Integrated Waste Management (DOE-IWM) and [TBD] hereinafter referred to as the “Recipient” is to facilitate engagement between State government officials in one of the four (4) specific regions: Eastern Region, Western Region, Midwestern Region or Southern Region of the United States and DOE-IWM in planning for future large-scale DOE transportation of commercial spent nuclear fuel (SNF) and high-level radioactive waste (HLW) to storage and disposal facilities, when such facilities become available, and related DOE program issues that may impact a State or region. This facilitation is an essential component of developing and implementing a successful large-scale SNF transportation program that is safe, secure, and that merits public trust and confidence.",2403.09848,Implementation of Parallel Process Execution in the Next Generation System Analysis Model,"The United States DOE Office of Integrated Waste Management program is planning for the transportation, storage, and eventual disposal of spent nuclear fuel and high-level radioactive waste from nuclear power plant sites across the United States. The Next Generation System Analysis Model is an agent-based simulation toolkit that is used for system level simulation and analysis of the SNF inventory in the United States. This tool was developed as part of a collaborative effort between Argonne National Laboratory and Oak Ridge National Laboratory. The analyst using NGSAM has the ability to define several factors like the number of storage facilities, capacity at each facility, transportation schedules, shipment rates, and other conditions. The primary purpose of NGSAM is to provide the system analyst with the tools to model the integrated waste management system and gain insights on waste management alternatives, impact of storage choices, generating cost estimates, and developing an integrated approach with emphasis on flexibility.",0.412628,-883,2403.09848,Implementation of Parallel Process Execution in the Next Generation System Analysis Model,0.412598,-883,2010.03395,Thermometry of intermediate level nuclear waste containers in multiple environmental conditions,0.182072,371,2403.09848,Implementation of Parallel Process Execution in the Next Generation System Analysis Model,0.412628,-883,True,Strong Relavance,none,"This is one of the better administrative-to-technical matches. The grant is for DOE integrated waste-management transportation planning support, and the paper implements parallel execution in the exact next-generation system analysis model used in that context."
ENV_ENERGY_07,env_energy,321621,Coral Reef and Natural Resources Program,The Coral Reef and Natural Resources Initiative provides grant funding for management and protection of coral reefs and combat invasive species in the U.S. insular areas.,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,"Corals are the primary habitat-building life-form on reefs that support a quarter of the species in the ocean. A coral reef ecosystem usually consists of reefs, each of which is like a tall building in any city. These reef-building corals secrete hard calcareous exoskeletons that give them structural rigidity, and are also a prerequisite for our accurate 3D modeling and semantic mapping using advanced photogrammetric computer vision and machine learning. Underwater videography as a modern underwater remote sensing tool is a high-resolution coral habitat survey and mapping technique. In this paper, detailed 3D mesh models, digital surface models and orthophotos of the coral habitat are generated from the collected coral images and underwater control points. Meanwhile, a novel pixel-wise semantic segmentation approach of orthophotos is performed by advanced deep learning. Finally, the semantic map is mapped into 3D space. For the first time, 3D fine-grained semantic modeling and rugosity evaluation of coral reefs have been completed at millimeter (mm) accuracy. This provides a new and powerful method for understanding the processes and characteristics of coral reef change at high spatial and temporal resolution under climate change.",0.409946,-1149,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.410361,-1149,1808.02763,Bayesreef: A Bayesian inference framework for modelling reef growth in response to environmental change and biological dynamics,0.254597,436,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.409946,-1149,False,Strong Relavance,duplicate_candidate,"Very plausible coral-reef match: management/protection on the grant side, fine-grained reef-growth analysis with computer vision on the paper side. I would keep the newer reef call instead of this older duplicate."
ENV_ENERGY_08,env_energy,291618,"Cooperative Ecosystem Studies Unit (CESU), Rocky Mountain CESU","The USGS is offering a funding opportunity to a CESU partner for research on refining our understanding of the amounts and types of land cover change in monarch butterfly migratory habitat in Mexico. The Eastern population of monarch butterflies has experienced declines over the last two decades. A leading hypothesis for the decline is the loss of breeding habitats in the central US. However, others have suggested declines in habitat that supports both northward and southward migration in Mexico and Texas may be impacting the population. Analysis of land cover change in the central US exist, and USGS is currently working on a change analysis for Texas. However, a similar analysis in Mexico does not exist and is needed to understand the rates and types of land change taking place across the entire migratory range of the eastern monarch butterfly population. Remotely sensed data products for Mexico differ from those available in the US and an assessment of what data are available and how they can be used to address a change analysis of monarch migratory habitat in Mexico may be required.",1112.3991,Short and Long Range Population Dynamics of the Monarch,"The monarch butterfly annually migrates from central Mexico to southern Canada. During recent decades, its population has been reduced due to human interaction with their habitat. We examine the effect of herbicide usage on the monarch butterfly's population by creating a system of linear and non-linear ordinary differential equations that describe the interaction between the monarch's population and its environment at various stages of migration: spring migration, summer loitering, and fall migration. The model has various stages that are used to describe the dynamics of the monarch butterfly population over multiple generations. In Stage 1, we propose a system of coupled ordinary differential equations that model the populations of the monarch butterflies and larvae during spring migration. In Stage 2, we propose a predator-prey model with age structure to model the population dynamics at the summer breeding site. In Stages 3 and 4, we propose exponential decay functions to model the monarch butterfly's fall migration to central Mexico and their time at the overwintering site. The model is used to analyze the long-term behavior of the monarch butterflies through numerical analysis, given data available in the research literature.",0.405895,1879,1112.3991,Short and Long Range Population Dynamics of the Monarch,0.406108,1879,1605.03706,Climate change and integrodifference equations in a stochastic environment,0.112376,270,1112.3991,Short and Long Range Population Dynamics of the Monarch,0.405895,1879,False,partial relavance,temporal_mismatch,"Monarch biology lines up, but the paper seems earlier than the specific CESU call and the grant is about habitat-change research in Mexico rather than the exact population-dynamics framing of the manuscript."
ENV_ENERGY_09,env_energy,261549,BLM&apos;s Unmanned Aircraft Systems (UAS) Resource Management Operations,BLM's Unmanned Aircraft Systems (UAS) Resource Management Operations,2008.12461,"Counter-Unmanned Aircraft System(s) (C-UAS): State of the Art, Challenges and Future Trends","Unmanned aircraft systems (UAS), or unmanned aerial vehicles (UAVs), often referred to as drones, have been experiencing healthy growth in the United States and around the world. The positive uses of UAS have the potential to save lives, increase safety and efficiency, and enable more effective science and engineering research. However, UAS are subject to threats stemming from increasing reliance on computer and communication technologies, which place public safety, national security, and individual privacy at risk. To promote safe, secure and privacy-respecting UAS operations, there is an urgent need for innovative technologies for detecting, tracking, identifying and mitigating UAS. A Counter-UAS (C-UAS) system is defined as a system or device capable of lawfully and safely disabling, disrupting, or seizing control of an unmanned aircraft or unmanned aircraft system. Over the past 5 years, significant research efforts have been made to detect, and mitigate UAS: detection technologies are based on acoustic, vision, passive radio frequency, radar, and data fusion; and mitigation technologies include physical capture or jamming. In this paper, we provide a comprehensive survey of existing literature in the area of C-UAS, identify the challenges in countering unauthorized or unsafe UAS, and evaluate the trends of detection and mitigation for protecting against UAS-based threats. The objective of this survey paper is to present a systematic introduction of C-UAS technologies, thus fostering a research community committed to the safe integration of UAS into the airspace system.",0.404046,-2209,,,,,1203.2386,On-Board Visual Tracking with Unmanned Aircraft System (UAS),0.14828,883,2008.12461,"Counter-Unmanned Aircraft System(s) (C-UAS): State of the Art, Challenges and Future Trends",0.404046,-2209,False,weak relavance,scope_mismatch,"Both mention UAS, but that is where the friendship ends. The grant is about resource-management operations using UAS, while the paper is on counter-UAS systems and defense/security challenges."
ENV_ENERGY_10,env_energy,305874,Coral Reef and Natural Resources Program 2018,The Coral Reef and Natural Resources Initiative provides grant funding for management and protection of coral reefs and combat invasive species in the U.S. insular areas.,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,"Corals are the primary habitat-building life-form on reefs that support a quarter of the species in the ocean. A coral reef ecosystem usually consists of reefs, each of which is like a tall building in any city. These reef-building corals secrete hard calcareous exoskeletons that give them structural rigidity, and are also a prerequisite for our accurate 3D modeling and semantic mapping using advanced photogrammetric computer vision and machine learning. Underwater videography as a modern underwater remote sensing tool is a high-resolution coral habitat survey and mapping technique. In this paper, detailed 3D mesh models, digital surface models and orthophotos of the coral habitat are generated from the collected coral images and underwater control points. Meanwhile, a novel pixel-wise semantic segmentation approach of orthophotos is performed by advanced deep learning. Finally, the semantic map is mapped into 3D space. For the first time, 3D fine-grained semantic modeling and rugosity evaluation of coral reefs have been completed at millimeter (mm) accuracy. This provides a new and powerful method for understanding the processes and characteristics of coral reef change at high spatial and temporal resolution under climate change.",0.403936,-1648,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.404353,-1648,1606.08363,Among-site variability in the stochastic dynamics of East African coral reefs,0.332241,707,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.403936,-1648,False,Strong Relavance,duplicate_candidate,"Substantively related on coral reef monitoring and analysis, but this is another yearly reef-program variant pointing to the same paper, so it is better treated as redundant."
ENV_ENERGY_11,env_energy,313593,Coral Reef and Natural Resources Program 2019,The Coral Reef and Natural Resources Initiative provides grant funding for management and protection of coral reefs and combat invasive species in the U.S. insular areas.,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,"Corals are the primary habitat-building life-form on reefs that support a quarter of the species in the ocean. A coral reef ecosystem usually consists of reefs, each of which is like a tall building in any city. These reef-building corals secrete hard calcareous exoskeletons that give them structural rigidity, and are also a prerequisite for our accurate 3D modeling and semantic mapping using advanced photogrammetric computer vision and machine learning. Underwater videography as a modern underwater remote sensing tool is a high-resolution coral habitat survey and mapping technique. In this paper, detailed 3D mesh models, digital surface models and orthophotos of the coral habitat are generated from the collected coral images and underwater control points. Meanwhile, a novel pixel-wise semantic segmentation approach of orthophotos is performed by advanced deep learning. Finally, the semantic map is mapped into 3D space. For the first time, 3D fine-grained semantic modeling and rugosity evaluation of coral reefs have been completed at millimeter (mm) accuracy. This provides a new and powerful method for understanding the processes and characteristics of coral reef change at high spatial and temporal resolution under climate change.",0.403835,-1371,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.404249,-1371,1606.08363,Among-site variability in the stochastic dynamics of East African coral reefs,0.332157,984,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.403835,-1371,False,Strong Relavance,duplicate_candidate,"Again a sensible reef-management to reef-analysis pairing, just not unique enough to keep as a separate evaluation item once the cluster is deduplicated."
ENV_ENERGY_12,env_energy,330685,Coral Reef and Natural Resources Program 2021,The Coral Reef and Natural Resources Initiative provides grant funding for management and protection of coral reefs and to combat invasive species in the U.S. insular areas.,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,"Corals are the primary habitat-building life-form on reefs that support a quarter of the species in the ocean. A coral reef ecosystem usually consists of reefs, each of which is like a tall building in any city. These reef-building corals secrete hard calcareous exoskeletons that give them structural rigidity, and are also a prerequisite for our accurate 3D modeling and semantic mapping using advanced photogrammetric computer vision and machine learning. Underwater videography as a modern underwater remote sensing tool is a high-resolution coral habitat survey and mapping technique. In this paper, detailed 3D mesh models, digital surface models and orthophotos of the coral habitat are generated from the collected coral images and underwater control points. Meanwhile, a novel pixel-wise semantic segmentation approach of orthophotos is performed by advanced deep learning. Finally, the semantic map is mapped into 3D space. For the first time, 3D fine-grained semantic modeling and rugosity evaluation of coral reefs have been completed at millimeter (mm) accuracy. This provides a new and powerful method for understanding the processes and characteristics of coral reef change at high spatial and temporal resolution under climate change.",0.403532,-702,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.403947,-702,2011.00304,Digital image processing to detect subtle motion in stony coral,0.319317,66,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.403532,-702,False,Strong Relavance,duplicate_candidate,"This annual reef call is closer in time and fits the coral-growth paper well, but it still looks like part of the same repeated grant family rather than a new semantic case."
ENV_ENERGY_13,env_energy,336758,OIA Coral Reef and Natural Resources Program 2022,The Coral Reef and Natural Resources Initiative provides grant funding for management and protection of coral reefs and to combat invasive species in the U.S. insular areas.,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,"Corals are the primary habitat-building life-form on reefs that support a quarter of the species in the ocean. A coral reef ecosystem usually consists of reefs, each of which is like a tall building in any city. These reef-building corals secrete hard calcareous exoskeletons that give them structural rigidity, and are also a prerequisite for our accurate 3D modeling and semantic mapping using advanced photogrammetric computer vision and machine learning. Underwater videography as a modern underwater remote sensing tool is a high-resolution coral habitat survey and mapping technique. In this paper, detailed 3D mesh models, digital surface models and orthophotos of the coral habitat are generated from the collected coral images and underwater control points. Meanwhile, a novel pixel-wise semantic segmentation approach of orthophotos is performed by advanced deep learning. Finally, the semantic map is mapped into 3D space. For the first time, 3D fine-grained semantic modeling and rugosity evaluation of coral reefs have been completed at millimeter (mm) accuracy. This provides a new and powerful method for understanding the processes and characteristics of coral reef change at high spatial and temporal resolution under climate change.",0.403422,-373,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.403837,-373,2105.02140,A Bayesian latent allocation model for clustering compositional data with application to the Great Barrier Reef,0.331632,209,2212.04132,Combining Photogrammetric Computer Vision and Semantic Segmentation for Fine-grained Understanding of Coral Reef Growth under Climate Change,0.403422,-373,False,Strong Relavance,duplicate_candidate,"Good coral-reef alignment and better timing than the older entries. Still, it repeats the same paper-theme pair already seen in neighboring reef opportunities."
